deal_id,valid_from,funnel_step_number,stage_name,historical_owner_name
246936,2024-11-01 21:13:50,2.0,Qualified lead,Robert Combs
246936,2024-11-29 21:13:50,4.0,Proposal/Quote Preparation,Robert Combs
247142,2024-02-09 03:20:49,1.0,Lead Generation,
247142,2024-03-12 03:20:49,1.0,Lead Generation,Justin Lowe
247142,2024-04-09 03:20:49,5.0,Negotiation,Justin Lowe
247142,2024-04-30 03:20:49,6.0,Closing,Justin Lowe
247142,2024-05-13 03:20:49,8.0,Follow-up/Customer Success,Justin Lowe
247207,2024-05-13 00:46:05,1.0,Lead Generation,
247207,2024-06-13 00:46:05,1.0,Lead Generation,Tiffany Miller DDS
247207,2024-06-14 00:46:05,2.0,Qualified lead,Tiffany Miller DDS
247207,2024-06-23 00:46:05,3.0,Needs Assessment,Tiffany Miller DDS
247207,2024-07-19 00:46:05,5.0,Negotiation,Tiffany Miller DDS
247207,2024-07-25 00:46:05,6.0,Closing,Tiffany Miller DDS
247207,2024-08-06 00:46:05,7.0,Implementation/Onboarding,Tiffany Miller DDS
248042,2024-06-27 05:15:41,1.0,Lead Generation,
248042,2024-07-25 05:15:41,1.0,Lead Generation,Gary Norris
248042,2024-08-16 05:15:41,2.0,Qualified lead,Gary Norris
248042,2024-08-29 05:15:41,3.0,Needs Assessment,Gary Norris
248042,2024-09-08 05:15:41,6.0,Closing,Gary Norris
248042,2024-09-11 05:15:41,7.0,Implementation/Onboarding,Gary Norris
248112,2024-06-14 14:49:45,1.0,Lead Generation,
248112,2024-06-30 14:49:45,1.0,Lead Generation,Joseph Jackson
248112,2024-07-04 14:49:45,3.0,Needs Assessment,Joseph Jackson
248112,2024-07-27 14:49:45,7.0,Implementation/Onboarding,Joseph Jackson
248354,2024-05-09 01:37:17,1.0,Lead Generation,
248354,2024-05-19 01:37:17,1.0,Lead Generation,Autumn Hanson
248354,2024-05-30 01:37:17,2.0,Qualified lead,Autumn Hanson
248354,2024-06-04 01:37:17,4.0,Proposal/Quote Preparation,Autumn Hanson
249107,2024-06-23 16:06:15,1.0,Lead Generation,
249107,2024-08-02 16:06:15,1.0,Lead Generation,Evan Ward
249107,2024-08-19 16:06:15,2.0,Qualified lead,Evan Ward
249107,2024-08-25 16:06:15,3.0,Needs Assessment,Evan Ward
249107,2024-09-03 16:06:15,7.0,Implementation/Onboarding,Evan Ward
249711,2024-05-06 10:25:54,1.0,Lead Generation,
249711,2024-06-12 10:25:54,1.0,Lead Generation,Michelle Myers
249711,2024-07-09 10:25:54,2.0,Qualified lead,Michelle Myers
249711,2024-08-01 10:25:54,3.0,Needs Assessment,Michelle Myers
249711,2024-08-05 10:25:54,5.0,Negotiation,Michelle Myers
249711,2024-08-27 10:25:54,6.0,Closing,Michelle Myers
249970,2024-05-09 21:11:47,1.0,Lead Generation,
249970,2024-07-10 21:11:47,1.0,Lead Generation,Tina Rogers
249970,2024-08-03 21:11:47,2.0,Qualified lead,Tina Rogers
249970,2024-08-16 21:11:47,3.0,Needs Assessment,Tina Rogers
249970,2024-09-05 21:11:47,7.0,Implementation/Onboarding,Tina Rogers
250234,2024-07-27 18:50:37,1.0,Lead Generation,
250234,2024-09-22 18:50:37,1.0,Lead Generation,Tina Nolan
250234,2024-10-03 18:50:37,2.0,Qualified lead,Tina Nolan
250234,2024-10-04 18:50:37,3.0,Needs Assessment,Tina Nolan
250234,2024-10-25 18:50:37,5.0,Negotiation,Tina Nolan
250863,2024-05-09 22:44:37,1.0,Lead Generation,
250863,2024-06-14 22:44:37,1.0,Lead Generation,Justin Rocha
250863,2024-07-05 22:44:37,3.0,Needs Assessment,Justin Rocha
250863,2024-07-13 22:44:37,4.0,Proposal/Quote Preparation,Justin Rocha
250863,2024-07-17 22:44:37,6.0,Closing,Justin Rocha
250863,2024-07-27 22:44:37,7.0,Implementation/Onboarding,Justin Rocha
250917,2024-07-10 05:41:40,1.0,Lead Generation,
250917,2024-09-02 05:41:40,1.0,Lead Generation,Marvin Gonzales
250917,2024-09-15 05:41:40,2.0,Qualified lead,Marvin Gonzales
250917,2024-10-07 05:41:40,3.0,Needs Assessment,Marvin Gonzales
250917,2024-10-09 05:41:40,5.0,Negotiation,Marvin Gonzales
251523,2024-05-10 23:21:26,1.0,Lead Generation,
251523,2024-06-18 23:21:26,1.0,Lead Generation,Connor Murphy
251523,2024-06-29 23:21:26,2.0,Qualified lead,Connor Murphy
251523,2024-07-22 23:21:26,4.0,Proposal/Quote Preparation,Connor Murphy
251523,2024-08-14 23:21:26,5.0,Negotiation,Connor Murphy
251669,2024-01-21 09:44:46,1.0,Lead Generation,
251669,2024-03-16 09:44:46,1.0,Lead Generation,Lisa Brown
251669,2024-04-11 09:44:46,2.0,Qualified lead,Lisa Brown
251669,2024-05-07 09:44:46,4.0,Proposal/Quote Preparation,Lisa Brown
251669,2024-06-02 09:44:46,6.0,Closing,Lisa Brown
251669,2024-06-10 09:44:46,8.0,Follow-up/Customer Success,Lisa Brown
251669,2024-07-05 09:44:46,9.0,Renewal/Expansion,Lisa Brown
252058,2024-05-16 08:07:53,1.0,Lead Generation,
252058,2024-06-27 08:07:53,1.0,Lead Generation,James Robles
252058,2024-07-19 08:07:53,2.0,Qualified lead,James Robles
252058,2024-07-31 08:07:53,3.0,Needs Assessment,James Robles
252058,2024-08-22 08:07:53,5.0,Negotiation,James Robles
252058,2024-09-08 08:07:53,6.0,Closing,James Robles
252817,2024-04-22 02:00:54,1.0,Lead Generation,
252817,2024-05-12 02:00:54,1.0,Lead Generation,Andrea Johnson
252817,2024-06-04 02:00:54,4.0,Proposal/Quote Preparation,Andrea Johnson
252817,2024-06-22 02:00:54,5.0,Negotiation,Andrea Johnson
253134,2024-06-17 01:56:50,1.0,Lead Generation,
253134,2024-07-24 01:56:50,1.0,Lead Generation,Kathy Collins
253134,2024-08-08 01:56:50,2.0,Qualified lead,Kathy Collins
253134,2024-08-31 01:56:50,3.0,Needs Assessment,Kathy Collins
253134,2024-09-30 01:56:50,4.0,Proposal/Quote Preparation,Kathy Collins
253134,2024-10-15 01:56:50,7.0,Implementation/Onboarding,Kathy Collins
254225,2024-07-18 04:05:27,1.0,Lead Generation,
254225,2024-07-30 04:05:27,1.0,Lead Generation,Angela Snyder
254225,2024-08-27 04:05:27,2.0,Qualified lead,Angela Snyder
254225,2024-09-04 04:05:27,3.0,Needs Assessment,Angela Snyder
254225,2024-09-16 04:05:27,4.0,Proposal/Quote Preparation,Angela Snyder
254225,2024-10-13 04:05:27,7.0,Implementation/Onboarding,Angela Snyder
254236,2024-05-07 10:08:27,1.0,Lead Generation,
254236,2024-05-16 10:08:27,1.0,Lead Generation,Katrina Meadows
254236,2024-06-05 10:08:27,2.0,Qualified lead,Katrina Meadows
254236,2024-07-02 10:08:27,3.0,Needs Assessment,Katrina Meadows
254236,2024-07-05 10:08:27,5.0,Negotiation,Katrina Meadows
254236,2024-07-16 10:08:27,7.0,Implementation/Onboarding,Katrina Meadows
254319,2024-05-30 10:10:20,1.0,Lead Generation,
254319,2024-06-11 10:10:20,1.0,Lead Generation,Edward Thomas
254319,2024-06-24 10:10:20,2.0,Qualified lead,Edward Thomas
254319,2024-07-06 10:10:20,3.0,Needs Assessment,Edward Thomas
254319,2024-07-13 10:10:20,5.0,Negotiation,Edward Thomas
254639,2024-03-08 21:21:00,1.0,Lead Generation,
254639,2024-04-07 21:21:00,1.0,Lead Generation,Tyrone Johnson
254639,2024-04-27 21:21:00,3.0,Needs Assessment,Tyrone Johnson
254639,2024-05-01 21:21:00,4.0,Proposal/Quote Preparation,Tyrone Johnson
254639,2024-05-16 21:21:00,8.0,Follow-up/Customer Success,Tyrone Johnson
254746,2024-05-27 07:36:35,1.0,Lead Generation,
254746,2024-06-26 07:36:35,1.0,Lead Generation,Rodney Ball
254746,2024-07-07 07:36:35,3.0,Needs Assessment,Rodney Ball
254746,2024-07-22 07:36:35,6.0,Closing,Rodney Ball
254746,2024-08-03 07:36:35,7.0,Implementation/Onboarding,Rodney Ball
254746,2024-08-29 07:36:35,8.0,Follow-up/Customer Success,Rodney Ball
254893,2024-09-05 03:03:37,1.0,Lead Generation,
254893,2024-11-09 03:03:37,1.0,Lead Generation,Sylvia Burns
254893,2024-11-26 03:03:37,2.0,Qualified lead,Sylvia Burns
255158,2024-04-21 00:57:52,1.0,Lead Generation,
255158,2024-06-01 00:57:52,1.0,Lead Generation,Steve Hampton
255158,2024-06-04 00:57:52,2.0,Qualified lead,Steve Hampton
255158,2024-06-11 00:57:52,3.0,Needs Assessment,Steve Hampton
255158,2024-06-28 00:57:52,4.0,Proposal/Quote Preparation,Steve Hampton
255185,2024-07-20 19:32:12,1.0,Lead Generation,
255185,2024-09-06 19:32:12,1.0,Lead Generation,Andrea Evans
255185,2024-09-21 19:32:12,2.0,Qualified lead,Andrea Evans
255185,2024-10-12 19:32:12,3.0,Needs Assessment,Andrea Evans
255185,2024-10-24 19:32:12,8.0,Follow-up/Customer Success,Andrea Evans
256188,2024-03-31 12:11:46,1.0,Lead Generation,
256188,2024-05-13 12:11:46,1.0,Lead Generation,Betty Cherry
256188,2024-05-21 12:11:46,2.0,Qualified lead,Betty Cherry
256188,2024-06-16 12:11:46,3.0,Needs Assessment,Betty Cherry
256381,2024-08-10 19:56:05,1.0,Lead Generation,
256381,2024-08-26 19:56:05,1.0,Lead Generation,Selena Mcgrath
256381,2024-09-15 19:56:05,2.0,Qualified lead,Selena Mcgrath
256381,2024-09-16 19:56:05,3.0,Needs Assessment,Selena Mcgrath
256381,2024-10-03 19:56:05,5.0,Negotiation,Selena Mcgrath
256381,2024-10-07 19:56:05,6.0,Closing,Selena Mcgrath
256903,2024-06-19 05:02:43,1.0,Lead Generation,
256903,2024-07-08 05:02:43,1.0,Lead Generation,Andrea Medina
256903,2024-07-12 05:02:43,2.0,Qualified lead,Andrea Medina
256903,2024-08-06 05:02:43,3.0,Needs Assessment,Andrea Medina
256903,2024-08-10 05:02:43,6.0,Closing,Andrea Medina
257201,2024-02-06 02:04:50,1.0,Lead Generation,
257201,2024-03-29 02:04:50,1.0,Lead Generation,Gerald Morgan
257201,2024-04-19 02:04:50,2.0,Qualified lead,Gerald Morgan
257201,2024-05-14 02:04:50,3.0,Needs Assessment,Gerald Morgan
258336,2024-05-19 00:10:22,1.0,Lead Generation,
258336,2024-07-04 00:10:22,1.0,Lead Generation,Brenda Smith
258336,2024-07-15 00:10:22,3.0,Needs Assessment,Brenda Smith
258336,2024-08-02 00:10:22,4.0,Proposal/Quote Preparation,Brenda Smith
258336,2024-08-12 00:10:22,9.0,Renewal/Expansion,Brenda Smith
258412,2024-07-13 20:01:30,1.0,Lead Generation,
258412,2024-08-02 20:01:30,1.0,Lead Generation,Kristin Goodman
258412,2024-08-22 20:01:30,2.0,Qualified lead,Kristin Goodman
258412,2024-09-14 20:01:30,3.0,Needs Assessment,Kristin Goodman
258412,2024-09-29 20:01:30,5.0,Negotiation,Kristin Goodman
258412,2024-10-24 20:01:30,6.0,Closing,Kristin Goodman
258412,2024-11-08 20:01:30,7.0,Implementation/Onboarding,Kristin Goodman
258792,2024-08-27 13:23:23,1.0,Lead Generation,
258792,2024-10-01 13:23:23,1.0,Lead Generation,Holly Hart
258792,2024-10-07 13:23:23,3.0,Needs Assessment,Holly Hart
258998,2024-01-09 23:42:51,1.0,Lead Generation,
258998,2024-02-12 23:42:51,1.0,Lead Generation,Courtney Bush
258998,2024-03-13 23:42:51,2.0,Qualified lead,Courtney Bush
258998,2024-04-09 23:42:51,5.0,Negotiation,Courtney Bush
258998,2024-04-13 23:42:51,6.0,Closing,Courtney Bush
260050,2024-04-06 16:25:33,1.0,Lead Generation,
260050,2024-04-28 16:25:33,1.0,Lead Generation,Phillip Kaufman
260235,2024-04-05 04:25:59,1.0,Lead Generation,
260235,2024-05-26 04:25:59,1.0,Lead Generation,Jessica Padilla
260235,2024-06-25 04:25:59,2.0,Qualified lead,Jessica Padilla
260235,2024-07-16 04:25:59,4.0,Proposal/Quote Preparation,Jessica Padilla
260235,2024-08-08 04:25:59,6.0,Closing,Jessica Padilla
260452,2024-05-08 08:40:41,1.0,Lead Generation,
260452,2024-06-17 08:40:41,1.0,Lead Generation,Sean Daniels
260452,2024-07-08 08:40:41,5.0,Negotiation,Sean Daniels
261128,2024-06-14 14:07:53,1.0,Lead Generation,
261128,2024-07-17 14:07:53,1.0,Lead Generation,Mary Hopkins
261128,2024-08-05 14:07:53,2.0,Qualified lead,Mary Hopkins
261128,2024-08-28 14:07:53,6.0,Closing,Mary Hopkins
261679,2024-07-14 17:00:20,1.0,Lead Generation,
261679,2024-08-01 17:00:20,1.0,Lead Generation,Jason Johnson
261679,2024-08-18 17:00:20,2.0,Qualified lead,Jason Johnson
261679,2024-08-21 17:00:20,3.0,Needs Assessment,Jason Johnson
261679,2024-08-27 17:00:20,4.0,Proposal/Quote Preparation,Jason Johnson
261682,2024-08-03 23:39:06,1.0,Lead Generation,
261682,2024-09-16 23:39:06,1.0,Lead Generation,Jessica Flowers
261682,2024-09-18 23:39:06,2.0,Qualified lead,Jessica Flowers
261682,2024-10-17 23:39:06,3.0,Needs Assessment,Jessica Flowers
261682,2024-11-05 23:39:06,4.0,Proposal/Quote Preparation,Jessica Flowers
261682,2024-11-16 23:39:06,7.0,Implementation/Onboarding,Jessica Flowers
261775,2024-07-27 06:31:08,1.0,Lead Generation,
261775,2024-08-02 06:31:08,1.0,Lead Generation,Melissa Barber
261775,2024-08-16 06:31:08,2.0,Qualified lead,Melissa Barber
261775,2024-08-30 06:31:08,7.0,Implementation/Onboarding,Melissa Barber
261927,2024-08-07 16:58:11,1.0,Lead Generation,
261927,2024-09-10 16:58:11,1.0,Lead Generation,Jonathan Wilkerson
261927,2024-09-17 16:58:11,2.0,Qualified lead,Jonathan Wilkerson
261927,2024-10-02 16:58:11,3.0,Needs Assessment,Jonathan Wilkerson
261927,2024-10-16 16:58:11,4.0,Proposal/Quote Preparation,Jonathan Wilkerson
261927,2024-10-27 16:58:11,7.0,Implementation/Onboarding,Jonathan Wilkerson
263113,2024-01-29 03:21:03,1.0,Lead Generation,
263113,2024-04-12 03:21:03,1.0,Lead Generation,Mr. Michael Jackson
263113,2024-04-30 03:21:03,2.0,Qualified lead,Mr. Michael Jackson
263113,2024-05-22 03:21:03,3.0,Needs Assessment,Mr. Michael Jackson
263113,2024-06-18 03:21:03,4.0,Proposal/Quote Preparation,Mr. Michael Jackson
263113,2024-06-29 03:21:03,6.0,Closing,Mr. Michael Jackson
263348,2024-04-07 13:09:07,1.0,Lead Generation,
263348,2024-05-30 13:09:07,1.0,Lead Generation,Caitlyn Bryant
263348,2024-06-25 13:09:07,3.0,Needs Assessment,Caitlyn Bryant
263348,2024-07-18 13:09:07,5.0,Negotiation,Caitlyn Bryant
263348,2024-08-13 13:09:07,6.0,Closing,Caitlyn Bryant
264100,2024-05-21 11:45:24,1.0,Lead Generation,
264100,2024-06-22 11:45:24,1.0,Lead Generation,Brandon Parker
264100,2024-07-09 11:45:24,3.0,Needs Assessment,Brandon Parker
264100,2024-07-16 11:45:24,8.0,Follow-up/Customer Success,Brandon Parker
264100,2024-07-26 11:45:24,9.0,Renewal/Expansion,Brandon Parker
264334,2024-04-09 07:33:25,1.0,Lead Generation,
264334,2024-06-04 07:33:25,1.0,Lead Generation,Tom Morgan
264334,2024-06-30 07:33:25,2.0,Qualified lead,Tom Morgan
264334,2024-07-18 07:33:25,3.0,Needs Assessment,Tom Morgan
264334,2024-08-05 07:33:25,4.0,Proposal/Quote Preparation,Tom Morgan
264346,2024-01-01 02:06:04,1.0,Lead Generation,
264346,2024-02-10 02:06:04,1.0,Lead Generation,Anthony Dillon
264346,2024-03-06 02:06:04,2.0,Qualified lead,Anthony Dillon
264346,2024-03-29 02:06:04,3.0,Needs Assessment,Anthony Dillon
264346,2024-04-28 02:06:04,4.0,Proposal/Quote Preparation,Anthony Dillon
264346,2024-05-03 02:06:04,6.0,Closing,Anthony Dillon
264614,2024-04-20 16:00:49,1.0,Lead Generation,
264614,2024-05-13 16:00:49,1.0,Lead Generation,Kevin Ross
264614,2024-06-05 16:00:49,2.0,Qualified lead,Kevin Ross
264614,2024-07-04 16:00:49,3.0,Needs Assessment,Kevin Ross
264614,2024-07-31 16:00:49,4.0,Proposal/Quote Preparation,Kevin Ross
264614,2024-08-19 16:00:49,5.0,Negotiation,Kevin Ross
264879,2024-03-31 13:32:50,1.0,Lead Generation,
264879,2024-04-13 13:32:50,1.0,Lead Generation,Amy Caldwell
264879,2024-05-06 13:32:50,2.0,Qualified lead,Amy Caldwell
264879,2024-05-24 13:32:50,3.0,Needs Assessment,Amy Caldwell
264879,2024-06-03 13:32:50,4.0,Proposal/Quote Preparation,Amy Caldwell
264879,2024-06-19 13:32:50,7.0,Implementation/Onboarding,Amy Caldwell
264879,2024-07-17 13:32:50,9.0,Renewal/Expansion,Amy Caldwell
265109,2024-07-05 04:24:22,1.0,Lead Generation,
265109,2024-08-19 04:24:22,1.0,Lead Generation,Melissa Daniels
265109,2024-09-13 04:24:22,2.0,Qualified lead,Melissa Daniels
265109,2024-09-18 04:24:22,4.0,Proposal/Quote Preparation,Melissa Daniels
265109,2024-10-02 04:24:22,5.0,Negotiation,Melissa Daniels
265877,2024-02-20 23:02:15,1.0,Lead Generation,
265877,2024-04-02 23:02:15,1.0,Lead Generation,Kelly Smith
265877,2024-04-10 23:02:15,2.0,Qualified lead,Kelly Smith
265877,2024-05-07 23:02:15,3.0,Needs Assessment,Kelly Smith
265877,2024-05-14 23:02:15,9.0,Renewal/Expansion,Kelly Smith
265944,2024-04-23 20:51:33,1.0,Lead Generation,
265944,2024-06-21 20:51:33,1.0,Lead Generation,Theresa Jenkins
265944,2024-06-24 20:51:33,3.0,Needs Assessment,Theresa Jenkins
266893,2024-02-17 14:23:53,1.0,Lead Generation,
266893,2024-05-10 14:23:53,1.0,Lead Generation,Melissa Barber
266893,2024-06-04 14:23:53,2.0,Qualified lead,Melissa Barber
266893,2024-06-19 14:23:53,3.0,Needs Assessment,Melissa Barber
266893,2024-07-17 14:23:53,4.0,Proposal/Quote Preparation,Melissa Barber
266893,2024-08-14 14:23:53,5.0,Negotiation,Melissa Barber
266893,2024-09-02 14:23:53,8.0,Follow-up/Customer Success,Melissa Barber
268379,2024-02-18 19:28:10,1.0,Lead Generation,
268379,2024-03-16 19:28:10,1.0,Lead Generation,Annette Baker
268379,2024-03-27 19:28:10,2.0,Qualified lead,Annette Baker
268379,2024-03-31 19:28:10,3.0,Needs Assessment,Annette Baker
268379,2024-04-12 19:28:10,6.0,Closing,Annette Baker
269298,2024-06-24 11:42:08,1.0,Lead Generation,
269298,2024-07-22 11:42:08,1.0,Lead Generation,Daniel Cook
269298,2024-08-20 11:42:08,2.0,Qualified lead,Daniel Cook
269298,2024-09-09 11:42:08,3.0,Needs Assessment,Daniel Cook
269298,2024-09-28 11:42:08,4.0,Proposal/Quote Preparation,Daniel Cook
269298,2024-10-03 11:42:08,5.0,Negotiation,Daniel Cook
269405,2024-07-21 00:13:14,1.0,Lead Generation,
269405,2024-09-03 00:13:14,1.0,Lead Generation,Crystal Galloway
269405,2024-09-14 00:13:14,2.0,Qualified lead,Crystal Galloway
269405,2024-09-17 00:13:14,6.0,Closing,Crystal Galloway
269491,2024-08-21 05:57:13,1.0,Lead Generation,
269491,2024-08-25 05:57:13,1.0,Lead Generation,Angela Terry
269491,2024-09-23 05:57:13,2.0,Qualified lead,Angela Terry
269491,2024-10-20 05:57:13,5.0,Negotiation,Angela Terry
269491,2024-11-10 05:57:13,6.0,Closing,Angela Terry
270127,2024-02-05 00:46:57,1.0,Lead Generation,
270127,2024-03-30 00:46:57,1.0,Lead Generation,Savannah Obrien MD
270127,2024-04-16 00:46:57,4.0,Proposal/Quote Preparation,Savannah Obrien MD
270127,2024-04-23 00:46:57,5.0,Negotiation,Savannah Obrien MD
270127,2024-05-20 00:46:57,7.0,Implementation/Onboarding,Savannah Obrien MD
270622,2024-06-09 10:11:33,1.0,Lead Generation,
270622,2024-07-24 10:11:33,1.0,Lead Generation,Laura Dennis
270622,2024-08-18 10:11:33,2.0,Qualified lead,Laura Dennis
270622,2024-08-31 10:11:33,4.0,Proposal/Quote Preparation,Laura Dennis
270940,2024-04-21 20:33:03,1.0,Lead Generation,
270940,2024-05-23 20:33:03,1.0,Lead Generation,Amanda Davis
270940,2024-06-09 20:33:03,2.0,Qualified lead,Amanda Davis
270940,2024-06-22 20:33:03,3.0,Needs Assessment,Amanda Davis
270940,2024-06-26 20:33:03,4.0,Proposal/Quote Preparation,Amanda Davis
270940,2024-07-25 20:33:03,7.0,Implementation/Onboarding,Amanda Davis
271032,2024-05-26 03:21:51,1.0,Lead Generation,
271032,2024-07-09 03:21:51,1.0,Lead Generation,Karen Kim
271032,2024-07-24 03:21:51,2.0,Qualified lead,Karen Kim
271032,2024-08-23 03:21:51,3.0,Needs Assessment,Karen Kim
271032,2024-09-13 03:21:51,4.0,Proposal/Quote Preparation,Karen Kim
271032,2024-10-11 03:21:51,7.0,Implementation/Onboarding,Karen Kim
271062,2024-06-27 05:10:52,1.0,Lead Generation,
271062,2024-08-29 05:10:52,1.0,Lead Generation,Tyler Hawkins
271062,2024-09-28 05:10:52,2.0,Qualified lead,Tyler Hawkins
271062,2024-10-25 05:10:52,3.0,Needs Assessment,Tyler Hawkins
271062,2024-11-11 05:10:52,4.0,Proposal/Quote Preparation,Tyler Hawkins
271062,2024-11-20 05:10:52,6.0,Closing,Tyler Hawkins
271062,2024-12-18 05:10:52,8.0,Follow-up/Customer Success,Tyler Hawkins
271125,2024-05-22 11:30:49,1.0,Lead Generation,
271125,2024-07-02 11:30:49,1.0,Lead Generation,Chelsey Hampton
271125,2024-07-03 11:30:49,2.0,Qualified lead,Chelsey Hampton
271125,2024-07-21 11:30:49,3.0,Needs Assessment,Chelsey Hampton
271125,2024-08-04 11:30:49,4.0,Proposal/Quote Preparation,Chelsey Hampton
271125,2024-08-22 11:30:49,8.0,Follow-up/Customer Success,Chelsey Hampton
271246,2024-03-28 15:40:12,1.0,Lead Generation,
271246,2024-04-26 15:40:12,1.0,Lead Generation,John Hinton
271246,2024-05-23 15:40:12,2.0,Qualified lead,John Hinton
271246,2024-06-01 15:40:12,3.0,Needs Assessment,John Hinton
271246,2024-06-06 15:40:12,4.0,Proposal/Quote Preparation,John Hinton
271246,2024-06-26 15:40:12,5.0,Negotiation,John Hinton
271246,2024-07-23 15:40:12,6.0,Closing,John Hinton
271469,2024-02-13 03:48:32,1.0,Lead Generation,
271469,2024-03-09 03:48:32,1.0,Lead Generation,James Hoffman
271469,2024-03-16 03:48:32,3.0,Needs Assessment,James Hoffman
271469,2024-04-12 03:48:32,4.0,Proposal/Quote Preparation,James Hoffman
271469,2024-04-23 03:48:32,5.0,Negotiation,James Hoffman
271469,2024-05-15 03:48:32,8.0,Follow-up/Customer Success,James Hoffman
271507,2024-01-28 12:26:20,1.0,Lead Generation,
271507,2024-02-29 12:26:20,1.0,Lead Generation,Keith Owens
271507,2024-03-14 12:26:20,6.0,Closing,Keith Owens
271507,2024-04-09 12:26:20,7.0,Implementation/Onboarding,Keith Owens
271507,2024-04-18 12:26:20,8.0,Follow-up/Customer Success,Keith Owens
272163,2024-02-15 12:28:49,1.0,Lead Generation,
272163,2024-03-01 12:28:49,1.0,Lead Generation,Omar Wagner
272163,2024-03-27 12:28:49,3.0,Needs Assessment,Omar Wagner
272163,2024-04-15 12:28:49,4.0,Proposal/Quote Preparation,Omar Wagner
272163,2024-05-04 12:28:49,7.0,Implementation/Onboarding,Omar Wagner
272163,2024-05-09 12:28:49,8.0,Follow-up/Customer Success,Omar Wagner
272229,2024-03-17 05:15:21,1.0,Lead Generation,
272229,2024-05-05 05:15:21,1.0,Lead Generation,Preston Smith
272229,2024-05-13 05:15:21,2.0,Qualified lead,Preston Smith
272229,2024-05-26 05:15:21,3.0,Needs Assessment,Preston Smith
272229,2024-06-20 05:15:21,4.0,Proposal/Quote Preparation,Preston Smith
272229,2024-07-01 05:15:21,5.0,Negotiation,Preston Smith
272229,2024-07-14 05:15:21,7.0,Implementation/Onboarding,Preston Smith
272421,2024-09-13 17:45:18,1.0,Lead Generation,
272421,2024-10-17 17:45:18,1.0,Lead Generation,Michelle Wright
272421,2024-10-18 17:45:18,2.0,Qualified lead,Michelle Wright
272421,2024-11-04 17:45:18,4.0,Proposal/Quote Preparation,Michelle Wright
272421,2024-12-01 17:45:18,6.0,Closing,Michelle Wright
272421,2024-12-10 17:45:18,8.0,Follow-up/Customer Success,Michelle Wright
